gbifID;ScientificName;year
1978852472;Pleurochaete squarrosa;2018
1931121768;Syntrichia ruralis;2012
1930309939;Homalothecium aureum;2014
1929595683;Syntrichia ruralis;2009
1929360652;Syntrichia ruralis;2009
1919168681;Pleurochaete squarrosa;1996
1919168672;Pleurochaete squarrosa;1996
1919168086;Pleurochaete squarrosa;1996
1919167600;Pleurochaete squarrosa;1996
1919167049;Pleurochaete squarrosa;1996
1919166991;Pleurochaete squarrosa;1996
1919152223;Pleurochaete squarrosa;1996
1919151710;Pleurochaete squarrosa;1996
1919151663;Pleurochaete squarrosa;1996
1919151142;Pleurochaete squarrosa;1996
1919151114;Pleurochaete squarrosa;1996
1919151081;Pleurochaete squarrosa;1996
1919047592;Pleurochaete squarrosa;1973
1919047572;Pleurochaete squarrosa;1973
1919047570;Pleurochaete squarrosa;1973
1919047549;Pleurochaete squarrosa;1973
1919047542;Pleurochaete squarrosa;1992
1919047418;Pleurochaete squarrosa;1992
1919047416;Pleurochaete squarrosa;1992
1919047412;Pleurochaete squarrosa;1992
1919047403;Pleurochaete squarrosa;1992
1919047388;Pleurochaete squarrosa;1937
1919047386;Pleurochaete squarrosa;1992
1919047374;Pleurochaete squarrosa;1992
1919047367;Pleurochaete squarrosa;1992
1919047354;Pleurochaete squarrosa;1973
1919047332;Pleurochaete squarrosa;1992
1919047331;Pleurochaete squarrosa;1973
1919047330;Pleurochaete squarrosa;1973
1919047320;Pleurochaete squarrosa;1973
1919047319;Pleurochaete squarrosa;1973
1919047309;Pleurochaete squarrosa;1973
1919047302;Pleurochaete squarrosa;1973
1919047299;Pleurochaete squarrosa;1973
1919047297;Pleurochaete squarrosa;1973
1919047291;Pleurochaete squarrosa;1973
1919047288;Pleurochaete squarrosa;1973
1919047285;Pleurochaete squarrosa;1973
1919047258;Pleurochaete squarrosa;1973
1919047036;Pleurochaete squarrosa;1973
1919046902;Pleurochaete squarrosa;1992
1919046894;Pleurochaete squarrosa;1992
1919046891;Pleurochaete squarrosa;1992
1919046882;Pleurochaete squarrosa;1992
1919046878;Pleurochaete squarrosa;1992
1919046872;Pleurochaete squarrosa;1992
1919046868;Pleurochaete squarrosa;1973
1919046866;Pleurochaete squarrosa;1973
1919046865;Pleurochaete squarrosa;1973
1919046854;Pleurochaete squarrosa;1992
1919046852;Pleurochaete squarrosa;1973
1919046850;Pleurochaete squarrosa;1973
1919046849;Pleurochaete squarrosa;1973
1919046845;Pleurochaete squarrosa;1992
1919046844;Pleurochaete squarrosa;1973
1919046842;Pleurochaete squarrosa;1973
1919046840;Pleurochaete squarrosa;1973
1919046839;Pleurochaete squarrosa;1973
1919046837;Pleurochaete squarrosa;1973
1919046836;Pleurochaete squarrosa;1992
1919046835;Pleurochaete squarrosa;1973
1919046833;Pleurochaete squarrosa;1973
1919046832;Pleurochaete squarrosa;1973
1919046827;Pleurochaete squarrosa;1992
1919046822;Pleurochaete squarrosa;1973
1919046820;Pleurochaete squarrosa;1973
1919046819;Pleurochaete squarrosa;1973
1919046817;Pleurochaete squarrosa;1973
1919046813;Pleurochaete squarrosa;1973
1919046808;Pleurochaete squarrosa;1973
1919046805;Pleurochaete squarrosa;1973
1919046803;Pleurochaete squarrosa;1973
1919046800;Pleurochaete squarrosa;1973
1919046797;Pleurochaete squarrosa;1973
1919046783;Pleurochaete squarrosa;1973
1919046780;Pleurochaete squarrosa;1973
1919046589;Pleurochaete squarrosa;1973
1919046546;Pleurochaete squarrosa;1973
1919046363;Pleurochaete squarrosa;1992
1919046356;Pleurochaete squarrosa;1992
1919046352;Pleurochaete squarrosa;1992
1919046337;Pleurochaete squarrosa;1992
1919046331;Pleurochaete squarrosa;1973
1919046326;Pleurochaete squarrosa;1973
1919046325;Pleurochaete squarrosa;1973
1919046322;Pleurochaete squarrosa;1973
1919046321;Pleurochaete squarrosa;1973
1919046319;Pleurochaete squarrosa;1992
1919046315;Pleurochaete squarrosa;1973
1919046310;Pleurochaete squarrosa;1973
1919046308;Pleurochaete squarrosa;1992
1919046307;Pleurochaete squarrosa;1973
1919046300;Pleurochaete squarrosa;1973
1919046295;Pleurochaete squarrosa;1973
1919046294;Pleurochaete squarrosa;1992
1919046293;Pleurochaete squarrosa;1973
1919046287;Pleurochaete squarrosa;1973
1919045834;Pleurochaete squarrosa;1992
1919045822;Pleurochaete squarrosa;1992
1919045805;Pleurochaete squarrosa;1992
1919045794;Pleurochaete squarrosa;1992
1919045780;Pleurochaete squarrosa;1973
1838161468;Pleurochaete squarrosa;2001
1837740520;Pleurochaete squarrosa;2018
1831165833;Pleurochaete squarrosa;2018
1831165829;Pleurochaete squarrosa;2018
1802614341;Pleurochaete squarrosa;2017
178316039;Syntrichia ruralis;
178316035;Syntrichia ruralis;
178316031;Syntrichia ruralis;
178316030;Syntrichia ruralis;
178316025;Pleurochaete squarrosa;
178316024;Pleurochaete squarrosa;
178316023;Syntrichia ruralis;
178316019;Syntrichia ruralis;
178316012;Syntrichia ruralis;
178316009;Syntrichia ruralis;
178316001;Syntrichia ruralis;
178315999;Syntrichia ruralis;
178315998;Syntrichia ruralis;
178315995;Syntrichia ruralis;
178315989;Syntrichia ruralis;
178315987;Syntrichia ruralis;
178315979;Syntrichia ruralis;
178315977;Syntrichia ruralis;
178315976;Syntrichia ruralis;
178315973;Syntrichia ruralis;
178315970;Pleurochaete squarrosa;
178315953;Pleurochaete squarrosa;
178315952;Pleurochaete squarrosa;
178315950;Pleurochaete squarrosa;
178315947;Pleurochaete squarrosa;
178315943;Syntrichia ruralis;
178315942;Syntrichia ruralis;
178315938;Syntrichia ruralis;
178315937;Syntrichia ruralis;
178315933;Syntrichia ruralis;
178315932;Syntrichia ruralis;
178315929;Syntrichia ruralis;
178315927;Syntrichia ruralis;
178315925;Syntrichia ruralis;
178315920;Syntrichia ruralis;
178315904;Pleurochaete squarrosa;
178315903;Syntrichia ruralis;
178315901;Pleurochaete squarrosa;
178315899;Pleurochaete squarrosa;
178315894;Syntrichia ruralis;
178315892;Syntrichia ruralis;
178315891;Syntrichia ruralis;
178315889;Syntrichia ruralis;
178315888;Syntrichia ruralis;
178315886;Syntrichia ruralis;
178315883;Syntrichia ruralis;
178315878;Syntrichia ruralis;
178315875;Syntrichia ruralis;
178315873;Pleurochaete squarrosa;
178315869;Syntrichia ruralis;
178315868;Pleurochaete squarrosa;
178315866;Syntrichia ruralis;
178315864;Pleurochaete squarrosa;
178315860;Syntrichia ruralis;
178315858;Syntrichia ruralis;
178315856;Syntrichia ruralis;
178315855;Syntrichia ruralis;
178315853;Syntrichia ruralis;
178315852;Syntrichia ruralis;
178315849;Syntrichia ruralis;
178315848;Syntrichia ruralis;
178315846;Pleurochaete squarrosa;
178315845;Pleurochaete squarrosa;
178315844;Syntrichia ruralis;
178315843;Pleurochaete squarrosa;
178315834;Syntrichia ruralis;
178315827;Pleurochaete squarrosa;
178315826;Syntrichia ruralis;
178315823;Pleurochaete squarrosa;
178315822;Pleurochaete squarrosa;
178315821;Pleurochaete squarrosa;
178315819;Pleurochaete squarrosa;
178315813;Syntrichia ruralis;
178315808;Pleurochaete squarrosa;
178315806;Pleurochaete squarrosa;
178315804;Pleurochaete squarrosa;
178315803;Pleurochaete squarrosa;
178315801;Pleurochaete squarrosa;
178315800;Syntrichia ruralis;
178315798;Syntrichia ruralis;
178315785;Pleurochaete squarrosa;
178315779;Syntrichia ruralis;
178315745;Pleurochaete squarrosa;
178315744;Syntrichia ruralis;
178315743;Syntrichia ruralis;
178315742;Syntrichia ruralis;
178315731;Syntrichia ruralis;
178315725;Syntrichia ruralis;
178315156;Homalothecium aureum;
178315154;Homalothecium aureum;
178315153;Homalothecium aureum;
178315149;Homalothecium aureum;
178315086;Homalothecium aureum;
178315079;Homalothecium aureum;
178315077;Homalothecium aureum;
178315075;Homalothecium aureum;
178315067;Homalothecium aureum;
178315064;Homalothecium aureum;
178315049;Homalothecium aureum;
178315041;Homalothecium aureum;
178315027;Homalothecium aureum;
178315007;Homalothecium aureum;
178314995;Homalothecium aureum;
178314991;Homalothecium aureum;
178314962;Homalothecium aureum;
178314961;Homalothecium aureum;
178314956;Homalothecium aureum;
178314946;Homalothecium aureum;
178314941;Homalothecium aureum;
178314940;Homalothecium aureum;
178314928;Homalothecium aureum;
178314926;Homalothecium aureum;
178314894;Homalothecium aureum;
178314890;Homalothecium aureum;
178314881;Homalothecium aureum;
178314865;Homalothecium aureum;
178314846;Homalothecium aureum;
178314842;Homalothecium aureum;
178314831;Homalothecium aureum;
178314829;Homalothecium aureum;
178314827;Homalothecium aureum;
178314826;Homalothecium aureum;
178314781;Homalothecium aureum;
178314778;Homalothecium aureum;
178314768;Homalothecium aureum;
178314758;Homalothecium aureum;
1701957495;Syntrichia ruralis;1988
1701957477;Syntrichia ruralis;
1701957213;Homalothecium aureum;1984
1701957208;Syntrichia ruralis;1970
1701956503;Syntrichia ruralis;1982
1701955443;Syntrichia ruralis;
1701955268;Syntrichia ruralis;1984
1701954999;Syntrichia ruralis;1977
1701954601;Syntrichia ruralis;1991
1701954229;Syntrichia ruralis;1989
1697910667;Homalothecium aureum;
1587258915;Homalothecium aureum;
1563116997;Homalothecium aureum;2016
1501754913;Homalothecium aureum;1996
1501754911;Homalothecium aureum;1996
1501754910;Homalothecium aureum;1996
1501754905;Homalothecium aureum;1996
1501754902;Homalothecium aureum;1996
1501754899;Homalothecium aureum;1996
1501754896;Homalothecium aureum;1996
1501754895;Homalothecium aureum;1996
1501754894;Homalothecium aureum;1996
1501754893;Homalothecium aureum;1996
1501754890;Homalothecium aureum;1996
1501754888;Homalothecium aureum;1996
1501754887;Homalothecium aureum;1996
1501754886;Homalothecium aureum;1996
1501754884;Homalothecium aureum;1996
1501754882;Homalothecium aureum;1996
1501754881;Homalothecium aureum;1996
1501754880;Homalothecium aureum;1996
1501754877;Homalothecium aureum;1996
1501754876;Homalothecium aureum;1996
1501754875;Homalothecium aureum;1996
1501754874;Homalothecium aureum;1996
1501754872;Homalothecium aureum;1996
1501754859;Homalothecium aureum;1996
1501222391;Homalothecium aureum;2012
1501221554;Homalothecium aureum;2012
1501221514;Homalothecium aureum;2012
1500966666;Homalothecium aureum;2009
1500747152;Syntrichia ruralis;2007
1500690872;Syntrichia ruralis;2007
1500645017;Homalothecium aureum;1999
1500449036;Syntrichia ruralis;2000
1500448960;Syntrichia ruralis;1999
1500448900;Homalothecium aureum;2000
1500448785;Syntrichia ruralis;1980
1500448774;Syntrichia ruralis;1980
1500448579;Syntrichia ruralis;1980
1500448376;Syntrichia ruralis;2001
1500448331;Syntrichia ruralis;1998
1500448330;Syntrichia ruralis;2001
1500448280;Homalothecium aureum;1998
1500448068;Syntrichia ruralis;1984
1500447905;Syntrichia ruralis;1998
1500447706;Syntrichia ruralis;2001
1500447673;Syntrichia ruralis;2001
1500447651;Homalothecium aureum;2001
1500447560;Homalothecium aureum;1998
1500447080;Homalothecium aureum;1990
1500446984;Syntrichia ruralis;1999
1500446950;Syntrichia ruralis;1999
1500446928;Homalothecium aureum;1995
1500446917;Syntrichia ruralis;1999
1500446871;Syntrichia ruralis;2001
1500446862;Syntrichia ruralis;2001
1500446819;Homalothecium aureum;2001
1500446775;Syntrichia ruralis;2002
1500446770;Homalothecium aureum;2001
1500446757;Syntrichia ruralis;2001
1500446750;Homalothecium aureum;2001
1500446727;Syntrichia ruralis;2001
1500446724;Syntrichia ruralis;1999
1500446698;Syntrichia ruralis;2001
1500446674;Homalothecium aureum;1999
1500446663;Homalothecium aureum;2001
1500446624;Syntrichia ruralis;1999
1500446561;Homalothecium aureum;2001
1500446535;Syntrichia ruralis;2001
1500446426;Homalothecium aureum;1998
1500446421;Homalothecium aureum;1999
1500446068;Homalothecium aureum;2000
1500445931;Homalothecium aureum;2001
1500445912;Homalothecium aureum;2000
1500445901;Homalothecium aureum;1999
1500445634;Homalothecium aureum;1999
144638566;Syntrichia ruralis;1985
144638376;Syntrichia ruralis;1986
144638109;Syntrichia ruralis;1977
144637981;Syntrichia ruralis;
144637956;Syntrichia ruralis;1978
144637955;Syntrichia ruralis;1978
144637910;Syntrichia ruralis;1970
144637841;Homalothecium aureum;1984
137430504;Syntrichia ruralis;
137430503;Syntrichia ruralis;
137430498;Syntrichia ruralis;
137430443;Syntrichia ruralis;1993
137430314;Syntrichia ruralis;1994
137430301;Syntrichia ruralis;1994
137430283;Syntrichia ruralis;1994
137430183;Syntrichia ruralis;
137430116;Syntrichia ruralis;1993
137430115;Syntrichia ruralis;1993
137430054;Syntrichia ruralis;1993
137430053;Syntrichia ruralis;1993
137429507;Homalothecium aureum;
137429408;Homalothecium aureum;1994
137429301;Homalothecium aureum;1994
137429281;Homalothecium aureum;1994
137429252;Homalothecium aureum;
137429030;Homalothecium aureum;1993
137429027;Homalothecium aureum;1993
1261815453;Syntrichia ruralis;2012
1261748520;Syntrichia ruralis;2003
1261653713;Homalothecium aureum;1979
1261653679;Homalothecium aureum;1974
1257955172;Homalothecium aureum;2006
1257955153;Homalothecium aureum;2006
1257955144;Homalothecium aureum;2005
1257955099;Syntrichia ruralis;2005
1257955053;Syntrichia ruralis;2005
1257955051;Syntrichia ruralis;2005
1257954982;Syntrichia ruralis;2005
1257954959;Syntrichia ruralis;2005
1257954932;Syntrichia ruralis;2005
1257954895;Syntrichia ruralis;2005
1257954893;Homalothecium aureum;2005
1257954883;Syntrichia ruralis;2005
1257954854;Homalothecium aureum;2004
1257954812;Homalothecium aureum;2004
1257954811;Syntrichia ruralis;2004
1257954804;Syntrichia ruralis;2004
1257954794;Homalothecium aureum;2004
1257954788;Syntrichia ruralis;2003
1257954782;Syntrichia ruralis;2004
1257954774;Homalothecium aureum;2004
1257954772;Syntrichia ruralis;2004
1230466302;Syntrichia ruralis;
1230466279;Syntrichia ruralis;
1230466277;Syntrichia ruralis;
1230466271;Syntrichia ruralis;
1230466270;Syntrichia ruralis;
1230466269;Syntrichia ruralis;
1230466268;Syntrichia ruralis;
1230466261;Syntrichia ruralis;
1230466259;Syntrichia ruralis;
1230466255;Syntrichia ruralis;
1230466254;Syntrichia ruralis;
1230466253;Syntrichia ruralis;
1230466250;Syntrichia ruralis;
1230466249;Syntrichia ruralis;
1230466248;Syntrichia ruralis;
1230466247;Syntrichia ruralis;
1230466246;Syntrichia ruralis;
1230466245;Syntrichia ruralis;
1230466244;Syntrichia ruralis;
1230466243;Syntrichia ruralis;
1230466242;Syntrichia ruralis;
1230466240;Syntrichia ruralis;
1230466238;Syntrichia ruralis;
1230466236;Syntrichia ruralis;
1230466235;Syntrichia ruralis;
1230466233;Syntrichia ruralis;
1230466231;Syntrichia ruralis;
1230466230;Syntrichia ruralis;
1230466226;Syntrichia ruralis;
1230466225;Syntrichia ruralis;
1230466224;Syntrichia ruralis;
1230466223;Syntrichia ruralis;
1230466221;Syntrichia ruralis;
1230466220;Syntrichia ruralis;
1230466219;Syntrichia ruralis;
1230466218;Syntrichia ruralis;
1230466217;Syntrichia ruralis;
1230466215;Syntrichia ruralis;
1230466213;Syntrichia ruralis;
1230466212;Syntrichia ruralis;
1230466210;Syntrichia ruralis;
1230466208;Syntrichia ruralis;
1230466207;Syntrichia ruralis;
1230466206;Syntrichia ruralis;
1230466205;Syntrichia ruralis;
1230466203;Syntrichia ruralis;
1230466198;Syntrichia ruralis;
1230466195;Syntrichia ruralis;
1230466188;Syntrichia ruralis;
1230466184;Syntrichia ruralis;
1230466180;Syntrichia ruralis;
1230466173;Syntrichia ruralis;
1230466154;Syntrichia ruralis;
1230464429;Syntrichia ruralis;
1230464424;Syntrichia ruralis;
1230464418;Syntrichia ruralis;
1230464414;Syntrichia ruralis;
1230464406;Syntrichia ruralis;
1230464405;Syntrichia ruralis;
1230464400;Syntrichia ruralis;
1230464399;Syntrichia ruralis;
1230464395;Syntrichia ruralis;
1230464394;Syntrichia ruralis;
1230464392;Syntrichia ruralis;
1230464390;Syntrichia ruralis;
1230464389;Syntrichia ruralis;
1230464386;Syntrichia ruralis;
1230464385;Syntrichia ruralis;
1230464382;Syntrichia ruralis;
1230464381;Syntrichia ruralis;
1230464380;Syntrichia ruralis;
1230464376;Syntrichia ruralis;
1230464375;Syntrichia ruralis;
1230464374;Syntrichia ruralis;
1230464373;Syntrichia ruralis;
1230464372;Syntrichia ruralis;
1230464371;Syntrichia ruralis;
1230464370;Syntrichia ruralis;
1230464369;Syntrichia ruralis;
1230464368;Syntrichia ruralis;
1230464367;Syntrichia ruralis;
1230464365;Syntrichia ruralis;
1230464363;Syntrichia ruralis;
1230464362;Syntrichia ruralis;
1230464361;Syntrichia ruralis;
1230464360;Syntrichia ruralis;
1230464359;Syntrichia ruralis;
1230464358;Syntrichia ruralis;
1230464357;Syntrichia ruralis;
1230464356;Syntrichia ruralis;
1230464355;Syntrichia ruralis;
1230464354;Syntrichia ruralis;
1230464353;Syntrichia ruralis;
1230464352;Syntrichia ruralis;
1230464351;Syntrichia ruralis;
1230464350;Syntrichia ruralis;
1230464349;Syntrichia ruralis;
1230464348;Syntrichia ruralis;
1230464347;Syntrichia ruralis;
1230464346;Syntrichia ruralis;
1230464345;Syntrichia ruralis;
1230464344;Syntrichia ruralis;
1230464343;Syntrichia ruralis;
1230464342;Syntrichia ruralis;
1230464341;Syntrichia ruralis;
1230464340;Syntrichia ruralis;
1230464339;Syntrichia ruralis;
1230464338;Syntrichia ruralis;
1230464337;Syntrichia ruralis;
1230464336;Syntrichia ruralis;
1230464335;Syntrichia ruralis;
1230464334;Syntrichia ruralis;
1230464333;Syntrichia ruralis;
1230464332;Syntrichia ruralis;
1230464331;Syntrichia ruralis;
1230464330;Syntrichia ruralis;
1230464329;Syntrichia ruralis;
1230464328;Syntrichia ruralis;
1230464327;Syntrichia ruralis;
1230464326;Syntrichia ruralis;
1230464325;Syntrichia ruralis;
1230464324;Syntrichia ruralis;
1230464323;Syntrichia ruralis;
1230464322;Syntrichia ruralis;
1230464321;Syntrichia ruralis;
1230464320;Syntrichia ruralis;
1230464319;Syntrichia ruralis;
1230464318;Syntrichia ruralis;
1230464317;Syntrichia ruralis;
1230464316;Syntrichia ruralis;
1230464315;Syntrichia ruralis;
1230464314;Syntrichia ruralis;
1230464313;Syntrichia ruralis;
1230464312;Syntrichia ruralis;
1230464311;Syntrichia ruralis;
1230464310;Syntrichia ruralis;
1230464309;Syntrichia ruralis;
1230464308;Syntrichia ruralis;
1230464307;Syntrichia ruralis;
1230464306;Syntrichia ruralis;
1230464305;Syntrichia ruralis;
1230464304;Syntrichia ruralis;
1230464303;Syntrichia ruralis;
1230464302;Syntrichia ruralis;
1230464301;Syntrichia ruralis;
1230464299;Syntrichia ruralis;
1230464298;Syntrichia ruralis;
1230464297;Syntrichia ruralis;
1230464296;Syntrichia ruralis;
1230464295;Syntrichia ruralis;
1230464294;Syntrichia ruralis;
1230464293;Syntrichia ruralis;
1230464292;Syntrichia ruralis;
1230464291;Syntrichia ruralis;
1230464290;Syntrichia ruralis;
1230464289;Syntrichia ruralis;
1230464288;Syntrichia ruralis;
1230464287;Syntrichia ruralis;
1230464286;Syntrichia ruralis;
1230464285;Syntrichia ruralis;
1230464284;Syntrichia ruralis;
1230464283;Syntrichia ruralis;
1230464281;Syntrichia ruralis;
1230464279;Syntrichia ruralis;
1230464278;Syntrichia ruralis;
1230464277;Syntrichia ruralis;
1230464276;Syntrichia ruralis;
1230464274;Syntrichia ruralis;
1230464272;Syntrichia ruralis;
1230464271;Syntrichia ruralis;
1230464270;Syntrichia ruralis;
1230464269;Syntrichia ruralis;
1230464268;Syntrichia ruralis;
1230464266;Syntrichia ruralis;
1230464265;Syntrichia ruralis;
1230464261;Syntrichia ruralis;
1230464260;Syntrichia ruralis;
1230464259;Syntrichia ruralis;
1230464257;Syntrichia ruralis;
1230464256;Syntrichia ruralis;
1230464255;Syntrichia ruralis;
1230464254;Syntrichia ruralis;
1230464253;Syntrichia ruralis;
1230464252;Syntrichia ruralis;
1230464250;Syntrichia ruralis;
1230464245;Syntrichia ruralis;
1230464244;Syntrichia ruralis;
1230464243;Syntrichia ruralis;
1230464239;Syntrichia ruralis;
1230464221;Syntrichia ruralis;
1230464216;Syntrichia ruralis;
1230464212;Syntrichia ruralis;
1230464204;Syntrichia ruralis;
1230464193;Syntrichia ruralis;
1230453371;Homalothecium aureum;
1230453363;Homalothecium aureum;
1230453356;Homalothecium aureum;
1230453350;Homalothecium aureum;
1230453336;Homalothecium aureum;
1230453325;Homalothecium aureum;
1230453313;Homalothecium aureum;
1230453299;Homalothecium aureum;
1230453294;Homalothecium aureum;
1230453292;Homalothecium aureum;
1230453287;Homalothecium aureum;
1230453286;Homalothecium aureum;
1230453285;Homalothecium aureum;
1230453284;Homalothecium aureum;
1230453282;Homalothecium aureum;
1230453281;Homalothecium aureum;
1230453279;Homalothecium aureum;
1230453278;Homalothecium aureum;
1230453277;Homalothecium aureum;
1230453276;Homalothecium aureum;
1230453275;Homalothecium aureum;
1230453274;Homalothecium aureum;
1230453271;Homalothecium aureum;
1230453269;Homalothecium aureum;
1230453267;Homalothecium aureum;
1230453260;Homalothecium aureum;
1230453259;Homalothecium aureum;
1230453255;Homalothecium aureum;
1230453254;Homalothecium aureum;
1230453251;Homalothecium aureum;
115794812;Syntrichia ruralis;1990
115793903;Syntrichia ruralis;1999
1146189935;Syntrichia ruralis;1984
1095487563;Syntrichia ruralis;1983
1095469500;Syntrichia ruralis;1987
1095069341;Homalothecium aureum;1976
1095069149;Pleurochaete squarrosa;1976
1095068429;Homalothecium aureum;1978
1095067590;Pleurochaete squarrosa;1975
1095065548;Pleurochaete squarrosa;1975
1095065389;Pleurochaete squarrosa;1975
1095064348;Homalothecium aureum;1976
1095064336;Homalothecium aureum;1976
1095064290;Homalothecium aureum;1976
1095063974;Homalothecium aureum;1976
1057623664;Syntrichia ruralis;1994
1057356733;Homalothecium aureum;
1056550440;Homalothecium aureum;
1055349424;Syntrichia ruralis;1990
1052490045;Homalothecium aureum;1985
1052490015;Homalothecium aureum;1985
1052488532;Homalothecium aureum;2004
1052452701;Homalothecium aureum;2005
1052421663;Homalothecium aureum;1997
1052362042;Homalothecium aureum;1880
1052362037;Homalothecium aureum;1925
1052362031;Homalothecium aureum;1989
1052362026;Homalothecium aureum;1990
1042332272;Homalothecium aureum;1915
1019449404;Homalothecium aureum;1824
